x,y,val
17.4454,1.41376,14.0425
12.5536,1.79587,12.2588
11.2456,9.43305,10.3719
10.5997,6.47782,11.6098
16.0914,7.33877,15.2102
5.86213,7.65939,12.1946
18.6973,9.08721,14.536
7.40495,6.15017,12.4435
2.18468,9.15296,13.2191
9.01165,4.88427,11.9312
8.805,5.43218,11.8231
13.8992,8.56819,11.4946
0.902465,5.23435,17.1581
9.02163,3.66217,12.0166
17.0843,3.05164,15.5386
13.5479,4.78317,12.5904
8.1698,0.443311,11.8818
9.15297,4.82404,11.9299
1.60753,5.03726,16.4354
11.4905,2.51213,12.1714
7.34022,3.51568,12.0174
0.618299,9.03331,17.4141
11.0409,4.69891,12.014
1.95114,5.24308,16.1025
5.26389,6.28593,13.0634
17.0705,5.51895,16.1372
15.6428,1.5913,13.195
11.64,6.19948,11.8342
3.94767,7.52493,13.1935
7.05983,7.73368,12.0123
13.7586,7.77237,11.8713
14.34,8.50577,11.6311
8.72907,7.41995,11.2724
13.5431,1.58701,12.3221
5.6284,3.79226,12.2017
1.97753,4.77489,16.0541
19.8135,7.153,10.5847
11.6365,9.62392,10.2598
15.6235,3.26976,14.8455
10.2231,5.11142,11.8837
10.063,0.482775,12.0558
3.12097,0.213841,10.3445
8.05261,0.05863,11.8633
0.311501,8.84735,18.6234
19.0784,1.01443,16.8556
8.62405,6.50956,11.5299
11.0029,3.40376,12.1082
10.325,0.653032,12.0768
8.78139,8.8037,10.8958
3.69758,3.08254,12.9538
14.8522,6.729,13.279
17.3183,3.18819,15.8591
9.57199,5.66811,11.7531
11.8838,0.323792,12.1927
11.2307,5.41826,11.9322
1.92177,2.48277,14.6568
4.20195,9.07106,11.3614
2.3472,4.53551,15.695
13.7186,1.21087,12.3172
15.9825,1.65111,13.3434
0.644776,3.30406,17.3771
7.59854,5.2875,12.4638
2.06294,1.21834,12.7334
16.3454,4.27415,15.4547
1.5255,0.242296,10.761
8.98382,3.42888,12.0172
17.9695,7.87361,14.431
19.7076,2.43704,19.3631
18.7765,1.74852,16.9277
5.77874,9.45581,10.7809
15.5206,8.09775,16.1917
8.48345,1.58641,11.9486
6.06775,8.3316,11.7531
2.97247,1.53741,12.3465
12.6679,3.38073,12.315
10.3317,8.28298,10.9741
19.6535,1.28632,18.7484
12.9655,7.92892,11.5311
7.37744,8.70849,11.6355
16.242,2.17102,14.113
9.67752,2.77736,12.0376
1.94387,9.9306,12.049
9.4541,6.01201,11.669
1.7962,6.69315,16.2656
19.8005,6.87845,10.9438
3.18174,8.09955,13.3585
13.9886,8.97901,11.338
12.2303,7.23376,11.6353
3.30436,7.21277,14.0166
1.92329,8.17382,15.1753
18.601,0.187934,14.7542
17.9851,3.21809,16.668
11.7006,7.20887,11.5289
11.5057,4.64162,12.0834
14.0384,5.92558,12.8246
7.09309,2.12645,11.8995
2.0678,6.8412,15.8053
7.38383,5.05541,12.5042
18.1975,9.49086,16.6099
4.25071,1.2098,11.4409
14.816,4.50634,12.957
1.94753,3.5458,15.0802
17.7243,6.50103,13.9855
8.86432,6.31741,11.5837
17.4961,8.93284,16.7014
6.33126,4.67638,12.8785
10.6572,6.71209,11.548
5.6671,4.37514,13.1859
14.7865,4.86062,13.1998
6.87458,4.6169,12.6717
8.37031,5.23699,11.9091
8.50974,7.77248,11.1729
3.6267,6.49959,14.1031
16.7077,4.68269,15.7715
17.2127,1.15662,13.2658
1.1581,7.54276,17.2007
11.7871,0.348632,12.1859
11.4355,1.27204,12.1639
2.68794,3.9197,14.1105
18.7989,0.432729,15.5232
15.4998,4.71233,14.9064
17.9178,6.64383,13.7999
4.89725,0.338095,10.6657
3.05323,1.56463,12.3191
3.73099,3.70125,13.0736
7.01979,2.48733,11.9397
3.11608,4.56655,14.9745
2.91749,1.59897,12.4652
2.68991,2.32465,13.4439
18.1501,0.591834,13.7759
10.3637,5.06931,11.8991
12.5992,0.5472,12.242
9.96329,0.609553,12.0483
16.139,5.32408,15.2152
16.1165,5.22482,15.2074
6.46468,0.214499,11.5641
6.47682,2.05743,11.8658
4.64042,6.39587,13.3727
3.67052,7.3568,13.5565
3.7707,0.700592,10.9441
5.70098,1.08709,11.5126
7.81024,0.400398,11.8364
17.6545,9.76504,18.9413
10.185,8.29685,10.9707
2.29844,7.9016,14.7747
7.14694,3.93135,12.0312
13.7251,8.97527,11.2544
19.9234,4.87097,19.7206
2.40141,3.43738,14.4062
10.568,8.27913,10.9761
13.595,8.78853,11.2952
3.68867,6.97467,13.7976
3.77199,6.58604,13.934
0.612304,6.52634,18.4277
11.8326,8.36404,11.0408
2.85,3.93512,13.922
9.77366,8.5662,10.8893
11.7633,6.66645,11.7269
6.89365,6.71867,12.3896
2.08429,2.28322,14.2172
6.99087,0.42044,11.7036
12.8871,6.41054,12.1236
15.8606,9.0785,17.6729
14.1226,6.17006,12.8278
11.9536,2.87664,12.2174
1.93627,4.47762,16.0852
18.442,4.22108,17.5701
17.4207,1.27559,13.7571
13.4112,9.1556,11.0496
10.5639,9.92505,10.0568
13.4838,9.22404,11.0494
5.59254,5.11895,13.1734
2.4421,4.97507,15.5982
4.3373,9.12451,11.2443
18.8467,8.364,13.2824
13.725,8.52847,11.4629
5.13522,9.91809,10.1085
8.77572,6.22935,11.6076
7.41839,7.01396,12.2403
12.2539,1.96584,12.237
8.36482,9.05,10.8583
19.6947,7.30473,10.8369
14.4182,1.79532,12.372
19.3247,0.329312,16.6942
19.5675,8.38578,11.4183
9.22354,7.90109,11.1279
14.3329,6.66679,12.7977
7.24303,0.0732642,11.7421
10.1187,0.321062,12.0598
0.335927,6.00145,18.5654
13.2716,4.2962,12.4726
4.50725,3.59819,12.5777
14.2751,1.92061,12.3756
8.35162,2.66886,11.987
19.3614,7.6837,11.6456
12.1469,8.04714,11.259
0.468686,6.0709,18.4019
17.6975,0.701579,12.9083
0.180805,7.47232,19.541
10.102,2.31484,12.0643
16.1568,9.81934,19.3061
17.8888,6.9017,13.9023
10.1047,9.65174,10.3565
1.31841,1.1564,13.732
16.5853,3.13774,15.1901
17.4087,1.01812,13.2133
8.73672,3.22927,12.0135
0.188986,2.49741,19.261
19.1028,4.60856,18.4499
8.97619,4.02542,12.0124
17.9251,8.19025,14.8483
16.1825,8.11741,16.1529
3.64223,2.04003,12.3933
6.46374,5.32881,12.7798
13.4565,6.15761,12.4376
13.0584,8.15691,11.4445
10.149,9.93449,10.0918
15.9057,9.79315,18.8371
14.3794,1.88801,12.377
2.10081,6.62256,15.8245
11.7103,5.76395,11.9493
16.8719,8.95623,17.3083
7.63072,4.90573,12.4179
4.06813,0.544249,10.7208
9.26158,0.32489,11.9888
9.46106,1.64645,12.019
13.7739,2.85327,12.4221
3.63745,3.59038,13.1312
9.06176,7.54039,11.2369
13.429,0.0764132,12.2853
16.0188,1.45434,13.0655
4.30976,6.89367,13.351
14.0557,3.5462,12.5414
10.8021,7.89014,11.1477
4.53925,3.08532,12.4613
4.12817,1.40975,11.649
18.704,8.62958,13.9081
11.0407,7.43243,11.3474
3.68296,3.2339,13.0144
9.46754,1.27734,12.0149
8.93267,7.20407,11.3347
5.01322,3.01923,12.2655
3.82781,1.82056,12.1151
12.7232,8.02614,11.4121
9.00026,6.16022,11.6267
17.6425,1.14618,13.8358
16.4494,8.11151,16.0703
10.235,0.0753089,12.0687
11.7835,1.8553,12.1955
7.55141,4.36166,12.4154
4.09908,1.62972,11.8492
12.9421,0.217927,12.2606
12.9257,0.665008,12.2632
6.13447,1.53099,11.7251
5.87746,3.15632,12.0961
6.77828,6.38768,12.5017
17.623,0.598265,12.4733
0.920372,0.830327,13.4875
16.5196,9.37522,18.3359
12.9029,7.6673,11.6381
11.0881,7.87292,11.1774
18.8528,2.87759,17.8352
1.50047,1.47952,14.1182
11.0337,1.81617,12.134
5.69135,0.685943,11.3631
18.9053,6.48381,12.454
3.712,9.81245,10.3369
17.2343,6.37364,14.3916
14.6863,6.54491,13.167
18.5734,5.72802,17.6766
2.95842,5.4961,15.0411
12.4604,3.8907,12.2876
2.03476,3.92282,14.9851
12.821,9.82017,10.2433
4.03491,6.08478,13.9229
2.42671,9.19331,12.6559
0.778493,8.47552,17.5702
6.77307,7.97001,11.9246
3.399,7.69276,13.5392
9.7549,1.52271,12.0385
5.04385,4.51131,13.5217
12.2193,8.35136,11.1202
15.0758,6.61043,13.6445
7.63947,5.00039,12.4261
1.09287,3.34749,16.5155
5.8591,5.98108,12.8891
11.9979,4.39912,12.1865
7.67853,5.42481,12.4583
14.416,6.31962,13.0042
19.8354,8.68667,10.7426
1.42592,8.79066,15.5875
16.9898,7.98308,15.6158
12.0706,0.787055,12.2082
15.3701,1.14169,12.5403
17.6863,4.38549,16.6904
10.5486,4.96727,11.9287
0.372163,1.1338,16.5773
17.3113,3.87906,16.1723
1.10387,1.34739,14.7096
3.26225,0.986336,11.4609
3.18029,1.05398,11.5893
9.95251,9.92818,10.2969
1.37714,3.45301,16.0034
8.88689,5.06712,11.9074
12.2642,1.40218,12.2289
18.8195,8.8456,13.9108
14.8261,3.68927,12.6453
18.3744,7.72672,13.6675
15.7944,4.41988,15.1335
11.3534,0.597341,12.155
17.5082,3.40534,16.1837
12.0276,0.642578,12.2042
2.81939,2.1652,13.162
18.6628,3.95072,17.8389
11.7426,4.6391,12.1222
4.3463,5.13564,13.92
8.70317,0.923236,11.9464
18.0103,6.64164,13.6917
13.1929,7.64553,11.742
3.89679,3.409,12.9045
6.59705,3.51236,12.0476
9.57484,1.12612,12.0214
17.2933,5.82096,16.3651
9.19054,9.80864,10.6714
9.93105,8.9331,10.7356
17.8149,2.4264,15.8748
8.45953,3.45618,12.0201
1.85097,5.90715,16.2488
15.7598,5.65959,14.7501
10.6833,1.9505,12.1067
19.2318,7.59968,11.9229
18.8998,3.55574,18.1264
10.4016,4.93344,11.9228
3.26168,0.638299,10.9702
1.77526,5.96817,16.3487
8.14629,3.33855,12.0137
2.02728,7.00576,15.8055
18.1026,9.17205,16.1517
8.64255,4.81944,11.994
12.4869,4.69643,12.271
1.70612,0.0812409,10.2336
15.8637,1.5478,13.1684
5.19623,6.55293,12.994
8.36938,7.54034,11.2386
5.83256,5.12238,13.0591
7.69725,0.327221,11.8192
16.3218,2.02217,13.9721
8.06307,2.13819,11.9483
13.3626,5.79355,12.4675
10.4354,3.37616,12.0644
5.30093,6.42094,12.9956
4.22666,0.347311,10.4718
2.30269,8.5248,14.0499
17.1306,8.96659,17.1553
14.6955,2.19371,12.409
15.9809,5.39036,15.0417
16.125,7.58059,15.4747
9.99648,6.35231,11.6002
6.63261,6.04455,12.6151
1.32311,3.02791,16.0576
7.66076,5.14401,12.4375
3.42111,8.81608,12.1764
4.33474,6.66677,13.4535
9.7823,6.53795,11.5404
12.9317,2.35693,12.3089
4.35504,7.03413,13.238
5.8583,3.35215,12.1231
17.0821,0.224005,10.7154
10.7605,4.02208,12.0515
11.27,7.59374,11.3122
18.3706,5.83693,17.4702
10.9718,7.49821,11.3154
0.837477,9.92412,16.1015
18.2791,0.648083,14.2664
16.5808,0.278056,10.7647
14.4778,1.32884,12.348
11.4747,6.11815,11.8236
5.78681,8.63254,11.5431
9.55,0.0642208,12.0129
2.53472,4.97981,15.5066
6.72759,0.772224,11.6792
4.09651,6.1435,13.854
15.3659,9.65089,18.2924
9.84997,1.76619,12.0469
17.725,7.34741,14.3144
2.90726,5.81281,15.0366
17.0318,6.7252,14.5827
12.4022,1.65533,12.2437
19.2365,5.5883,18.3073
11.3665,6.53113,11.6936
5.4225,2.55232,12.0425
7.05672,3.1629,12.0027
12.235,2.78651,12.2481
6.2054,1.22281,11.6568
5.47629,9.46604,10.7059
5.76992,6.10716,12.8913
6.16487,2.87071,12.0195
12.9447,3.12415,12.3445
11.5235,8.64576,10.8506
4.81186,3.42261,12.418
9.2499,9.93576,10.6506
5.89144,6.44992,12.7371
4.17183,3.70259,12.7732
0.0779041,8.04122,19.7771
11.402,4.86289,12.0424
3.30898,8.45375,12.7927
11.3904,1.97729,12.163
12.5562,0.746647,12.2411
18.7883,2.80223,17.6885
9.77897,1.28601,12.0383
18.667,2.71746,17.4345
17.5947,4.3581,16.5867
5.37232,0.197751,11.0127
3.51235,3.69446,13.249
12.5489,1.02098,12.244
7.83359,6.57771,12.3315
19.6814,5.41144,18.7011
7.73856,5.57284,12.4552
1.35648,2.16125,15.4806
7.96777,4.79104,12.2682
8.37859,7.22814,11.3272
3.27344,3.82186,13.4762
15.3767,3.27301,14.8192
9.25964,8.26813,11.0161
16.9014,2.8257,15.2052
2.03357,7.88784,15.2399
3.83827,7.16269,13.5478
13.0287,4.552,12.4159
3.61407,1.1119,11.4865
1.29931,0.290289,11.0238
17.7392,9.5838,18.1051
13.3739,1.06021,12.2956
5.73889,0.485835,11.3233
19.4202,4.51594,18.942
13.3581,9.93036,10.7066
16.1763,9.54667,18.6416
11.418,9.44457,10.3693
1.25068,0.745298,12.6249
5.90443,5.5962,12.9557
15.4921,1.66911,13.2864
13.2721,7.41133,11.8816
0.593664,3.00491,17.6948
5.88309,0.525838,11.3961
5.54477,9.04241,11.1732
8.7924,2.83523,12.0057
7.55447,5.89143,12.4592
1.26533,9.75666,15.0305
17.1188,7.50629,15.0075
15.5968,1.3733,12.8826
13.0555,2.59382,12.3315
15.8917,5.71922,14.8986
0.393114,5.51848,17.797
10.2804,1.09339,12.075
10.9299,8.24404,11.0037
14.6907,7.78721,12.1271
10.0308,2.26763,12.0599
19.8231,8.31533,10.5789
11.4147,5.80629,11.8852
0.0777882,0.876727,15.9597
17.237,4.86918,16.2824
10.9777,5.51988,11.8786
4.69496,5.43512,13.6301
1.09324,3.18456,16.5273
4.31492,5.73408,13.8193
4.1245,0.879192,11.1141
6.5819,7.14757,12.2972
5.16485,5.55161,13.324
13.2455,8.66153,11.2404
13.6149,4.21855,12.5555
13.0753,4.9785,12.4256
12.0732,4.97542,12.1521
2.17347,3.03849,14.5919
14.229,9.92421,11.1942
1.78534,0.73967,11.9846
7.81461,4.75579,12.3312
6.39134,7.94772,11.9576
8.78496,4.57218,12.002
11.4604,9.69673,10.2051
1.58335,4.94542,16.4472
11.3323,7.03325,11.529
14.6224,3.23179,12.5388
16.5761,5.64887,15.6362
13.657,8.61356,11.4
17.2176,0.63272,12.0247
18.7741,9.3057,14.6314
11.8406,4.06898,12.1788
18.2246,2.97995,16.8744
2.88483,2.56314,13.4123
3.08072,2.18002,12.9245
0.456974,5.92806,18.2455
6.30077,0.201994,11.5115
11.8833,3.29427,12.2071
8.50599,8.41697,10.9988
8.19529,0.912039,11.8975
15.3514,5.22031,14.3331
9.77423,6.98177,11.4127
0.262779,5.60228,17.9964
13.9798,0.632938,12.3126
16.9456,5.922,16.0106
6.66828,2.34286,11.9175
3.55557,9.03978,11.7288
17.2818,9.82952,19.4221
6.23889,0.378883,11.505
5.64578,9.40032,10.8094
6.51079,5.03198,12.7892
11.9616,9.451,10.4025
4.69351,2.75787,12.2961
6.62819,4.58075,12.7644
8.19983,4.05838,12.0737
5.81688,5.84015,12.9412
16.079,1.59429,13.2898
12.2472,7.39303,11.5755
8.49478,1.98029,11.9649
2.51808,3.65883,14.2972
11.7704,6.48748,11.7822
13.6607,0.276042,12.2963
2.08734,5.20256,15.9579
5.33306,9.71554,10.3799
10.4536,9.93165,10.0556
13.0788,9.13277,10.9196
5.81334,2.12579,11.8799
16.6939,4.79784,15.7641
9.76013,5.97774,11.685
16.3931,4.92402,15.4964
18.1256,6.72903,13.5675
17.0666,1.53818,13.8139
10.1917,3.30251,12.0524
18.17,4.76437,17.2726
8.61115,5.06528,11.9419
3.44334,7.18793,13.892
16.0225,4.69033,15.2237
13.9415,1.37943,12.3333
17.0893,0.453429,11.4131
4.51427,0.40134,10.5775
6.781,5.59709,12.647
10.9364,6.48317,11.6451
18.4102,5.35194,17.529
10.3813,7.14168,11.3918
16.7799,9.0678,17.5897
6.77373,5.98243,12.5907
15.4933,9.91924,18.4745
5.6204,1.67982,11.7307
1.29742,1.64627,14.88
13.3466,6.05216,12.4098
6.46043,6.34095,12.591
6.83993,4.771,12.6817
19.2568,1.23157,17.5598
14.1892,4.57134,12.7981
17.2693,6.88538,14.4886
16.143,3.36653,15.0677
2.23193,5.70661,15.7926
6.42265,2.5783,11.9575
14.776,6.68295,13.2062
15.6087,2.19465,13.9451
18.3377,8.70969,14.8209
3.02771,7.21062,14.3233
11.6036,7.66041,11.333
17.1658,2.01409,14.6134
11.0596,9.3122,10.4453
1.88915,7.49393,15.7879
5.58632,1.20149,11.5339
3.4868,7.62773,13.5099
2.66353,2.19431,13.358
1.52209,2.15242,15.1046
2.95934,9.63144,10.9498
12.1238,3.40688,12.2374
11.239,4.63114,12.0465
0.188453,4.38018,17.2291
4.17549,6.1102,13.8056
4.199,6.03267,13.8147
3.15481,7.12021,14.2388
5.12398,1.50231,11.6285
12.2639,7.49839,11.5356
11.0243,0.898576,12.1311
5.65798,8.74869,11.4477
19.4441,4.17288,19.0349
6.88319,8.07888,11.8726
12.9474,3.04256,12.341
8.60268,6.78468,11.4529
1.61446,7.74179,16.1448
11.0066,5.37217,11.9096
18.8645,1.96234,17.3037
6.31223,5.36006,12.8312
13.4751,2.74336,12.3834
1.12705,1.68275,15.3775
7.91927,8.006,11.8962
3.94395,1.616,11.8901
0.543324,0.0740187,10.3836
0.672178,6.0257,17.9901
9.40085,5.12179,11.8674
8.3694,8.3592,11.0148
8.47558,1.83668,11.9579
9.37553,4.84249,11.9158
17.357,4.27328,16.3228
9.38089,3.46687,12.0192
19.4799,7.87269,11.4067
2.65202,2.54124,13.6585
18.3129,1.57522,15.7707
16.7163,3.60508,15.5376
3.92019,3.55475,12.916
3.71591,9.13142,11.4895
14.9921,5.3444,13.7497
10.7095,8.24222,10.9952
9.71671,0.896023,12.0305
12.3107,9.43197,10.4654
12.5563,0.907288,12.243
4.81249,0.219696,10.4437
4.66964,5.83922,13.5479
16.4109,9.70785,19.1472
4.92173,8.19702,12.0669
1.92942,1.66173,13.6874
1.26103,1.32439,14.2785
3.28719,9.70817,10.6295
3.16801,3.60712,13.5525
19.4667,4.02266,19.0796
3.93034,6.52062,13.8314
16.6667,6.37619,14.654
11.0926,7.04656,11.4908
10.0574,8.24393,10.994
5.96459,2.09632,11.8686
12.4131,5.43783,12.177
18.3295,6.85043,13.3246
19.3973,1.22784,17.9303
19.5688,2.51777,19.0844
1.33883,4.66153,16.633
9.15737,3.73373,12.0135
5.26601,5.98801,13.1591
8.64905,6.27514,11.595
6.02064,2.33223,11.9256
7.43503,4.7951,12.4759
5.41519,8.37673,11.7844
1.64494,9.93464,13.6161
7.16312,6.66065,12.3655
2.04627,4.3664,15.9807
15.6443,7.67907,15.6071
19.4916,3.1693,19.0607
17.574,7.82566,14.8937
19.0209,9.58636,14.294
4.77477,5.45708,13.5747
8.74198,6.83009,11.4405
0.963511,9.10484,16.4243
19.5595,0.262413,17.0364
2.86509,9.08742,12.2497
6.6118,8.77749,11.5187
5.2662,2.51776,12.0592
8.46351,8.95541,10.8752
17.8499,3.84645,16.7527
8.26875,3.71946,12.0357
15.9274,4.08036,15.1975
18.929,2.29631,17.6734
6.68653,6.12754,12.5837
12.0099,7.96778,11.2688
9.22139,3.09481,12.0198
8.22673,1.77679,11.9386
6.59308,9.32548,11.2343
2.5913,1.15535,12.1082
7.40791,5.71356,12.4937
5.94523,9.81105,10.409
15.4585,7.8867,15.8942
18.0339,8.32392,14.8471
17.1911,9.29949,17.8958
18.5992,7.6888,13.2451
12.6221,6.67863,11.9481
15.4243,5.48603,14.3566
11.3908,2.12403,12.1632
8.16377,3.02235,11.9985
7.35529,1.27189,11.8273
4.45606,2.91226,12.4459
12.7369,3.53346,12.3299
1.07353,4.60329,16.8369
1.34851,4.56325,16.6154
5.14592,3.66774,12.3262
10.7204,7.35259,11.3455
13.4083,7.18645,12.0385
17.0334,2.30674,14.8294
3.84568,9.06162,11.529
11.0313,6.45998,11.6638
19.6071,1.53186,18.8023
3.58865,3.82684,13.1977
18.4791,6.66341,13.0824
1.33981,8.21862,16.3728
12.3883,3.10766,12.2709
9.88806,9.52044,10.5053
10.5199,7.18646,11.3867
4.18647,4.89498,14.0664
18.1314,7.92254,14.2326
10.3662,5.15926,11.8844
2.93348,1.14861,11.8569
4.48935,2.1844,12.1089
0.282214,7.03557,19.3001
3.80046,4.53353,14.3901
8.82941,8.14886,11.0641
14.1793,4.92672,12.8864
2.28029,7.80091,14.8955
17.4477,4.29651,16.4203
17.7426,0.538968,12.5326
9.12846,1.90017,12.0011
9.00696,8.3081,11.0144
16.7991,0.406266,11.1472
3.89169,6.86915,13.6843
5.44035,4.93865,13.2711
2.65837,6.1186,15.2396
10.3035,5.29823,11.8559
13.3022,1.29494,12.2979
14.6149,9.26988,11.3788
7.11171,4.70396,12.5862
12.8607,2.92352,12.3249
0.197711,9.15405,18.2909
2.38234,3.23763,14.3736
5.19374,5.01749,13.3962
5.27105,5.04809,13.3496
9.06994,8.11306,11.0683
13.557,2.29342,12.3597
14.7378,7.37093,12.5002
5.42217,2.9492,12.1429
5.42458,1.04589,11.4271
7.1106,4.45789,12.5858
6.13439,8.37454,11.7235
3.20717,5.77591,14.7438
0.212712,1.91444,19.0358
14.5703,6.34667,13.1247
5.25982,1.10627,11.4206
15.5076,9.04142,17.5752
10.2228,9.31808,10.513
10.4468,2.96856,12.0781
16.8489,7.11993,14.8693
17.6658,1.31574,14.1932
4.25434,5.26653,13.9656
5.55629,2.92309,12.1106
11.3183,7.14006,11.4897
10.8193,6.72699,11.5603
14.9274,9.16478,11.4322
0.677515,0.449101,12.1925
2.45741,0.250042,10.5109
3.85065,2.80024,12.7331
13.987,8.15474,11.7313
5.52452,5.77432,13.088
4.37501,0.0771681,10.1108
3.92584,5.96582,14.0496
11.6048,7.81586,11.2664
19.6125,3.23313,19.2887
19.6372,6.94302,11.173
6.26171,2.55312,11.9598
4.02841,8.26979,12.4349
9.00559,2.60263,12.0082
13.2384,0.401083,12.2777
0.438504,7.67776,18.861
4.95983,8.36332,11.9037
8.80074,8.95075,10.8616
15.9769,3.83826,15.1757
5.51462,5.63827,13.1237
18.383,9.8213,16.5234
17.5795,0.238732,11.1141
13.0048,2.36999,12.3163
10.6507,8.30714,10.9654
0.592179,7.37414,18.5368
13.0075,6.23248,12.2194
14.2632,6.37263,12.8672
4.85904,1.41223,11.5688
7.81162,6.35218,12.3774
7.33524,2.40575,11.9377
5.05666,0.333293,10.7941
14.1754,1.90324,12.3706
13.398,0.353159,12.2852
19.5035,5.37731,18.6004
10.181,6.76977,11.4941
13.3578,0.443514,12.2841
3.65175,5.99426,14.2724
9.53229,5.78459,11.7256
5.33091,2.00576,11.8636
8.33467,0.0680749,11.8966
6.21635,1.53665,11.7354
13.0534,0.307771,12.2672
11.89,9.7929,10.152
17.4792,8.14063,15.3737
11.8861,8.04537,11.2084
16.8215,3.32859,15.483
16.3096,5.60904,15.3633
16.898,3.71576,15.7298
0.180212,2.92012,19.0845
18.1106,8.5831,15.079
11.529,8.25444,11.0525
11.24,7.01146,11.5227
3.85818,9.81629,10.3123
9.22237,5.56526,11.7769
19.4729,9.84339,13.5455
6.77507,6.53237,12.4644
11.1452,4.31834,12.066
9.48232,8.01581,11.0872
16.7088,0.296518,10.8289
3.20766,0.906227,11.3729
12.8075,5.94269,12.2127
15.6897,7.59378,15.4936
18.6691,1.09289,15.9407
18.2264,4.16987,17.2877
8.07943,1.26171,11.9009
1.84444,2.94208,15.0695
11.4561,1.54346,12.1669
18.8383,1.68069,16.9986
13.5597,2.14191,12.3506
14.6342,0.348953,12.3233
19.345,3.78684,18.8747
7.00172,4.58318,12.6257
3.36883,8.87514,12.1282
9.90338,5.59709,11.7769
0.194896,6.44261,19.4242
19.2906,4.6244,18.7147
2.82218,7.63309,14.254
0.263277,1.21848,17.6088
14.2843,8.00599,11.8948
3.52936,8.2928,12.7892
15.8695,6.51401,14.5428
9.3384,7.71239,11.184
10.3589,0.418479,12.0789
10.1235,7.57484,11.2349
1.6639,6.06956,16.5036
17.3393,4.52332,16.348
9.33558,9.82596,10.6325
3.29146,3.27818,13.3565
19.3052,8.10606,11.9614
5.23801,8.92094,11.3026
3.60698,5.00191,14.5148
17.8288,8.31228,15.1526
9.51477,1.50853,12.0211
9.20509,6.46106,11.5472
8.4991,5.278,11.8869
15.548,5.19125,14.6184
6.34841,8.51612,11.6397
16.2589,0.890937,12.1532
12.3666,7.86642,11.3958
12.3639,8.54701,11.0462
8.69799,7.13663,11.3534
7.49126,4.93481,12.4656
19.5251,1.32978,18.4004
13.0703,7.88446,11.5854
1.92569,6.78373,16.0408
4.83802,8.8291,11.4649
10.1235,1.04673,12.0629
11.6486,1.6559,12.1829
2.05636,7.65435,15.3881
2.48854,9.40673,12.0339
6.82156,0.694326,11.6899
6.91388,3.11597,12.0031
8.74447,2.30687,11.9896
14.569,4.45187,12.8773
2.49734,8.55752,13.6762
9.67297,1.48775,12.0323
17.8981,6.48972,13.7992
13.0218,5.76424,12.3272
9.44759,5.64964,11.7562
14.5182,7.77673,12.1008
6.71615,3.33265,12.0283
11.6061,0.928138,12.1751
0.471888,6.24251,18.5708
1.88013,8.30235,15.1252
5.13864,1.40225,11.5728
2.74881,0.0661628,10.1212
16.7558,1.19268,12.9357
17.0461,2.39578,14.9373
4.74154,5.134,13.6525
11.8697,3.1412,12.207
19.6755,6.50739,11.4378
12.2195,1.80692,12.2315
7.82653,1.01854,11.8627
9.30822,6.37633,11.5717
16.8351,3.03569,15.3088
11.5353,3.57766,12.1579
11.1632,0.854257,12.1415
19.6358,4.06787,19.3632
11.0942,7.29975,11.4024
3.68671,5.8479,14.2854
11.0702,3.83235,12.0937
10.2612,4.59291,11.9604
14.1086,9.8046,11.1622
13.2888,4.92643,12.5005
0.61125,2.48936,17.7675
11.6878,5.33055,12.0245
17.657,3.01224,16.1298
8.53795,4.60867,12.045
5.56197,6.76531,12.7407
0.293194,5.7381,18.1794
10.7972,5.8316,11.7924
16.6994,4.58396,15.7579
8.69066,0.0798476,11.9344
7.30781,1.91123,11.8869
12.3078,3.07196,12.2602
18.4169,6.98756,13.2356
1.02693,3.92426,16.5702
9.2421,5.48152,11.796
4.91401,6.35013,13.2264
14.2687,2.615,12.4351
0.346172,2.70413,18.6325
11.0157,8.00471,11.1151
14.0621,4.7228,12.7858
3.57915,7.10939,13.8136
13.0233,0.937266,12.2731
10.0446,4.41636,11.9711
15.6735,3.08006,14.7415
4.09233,9.78839,10.3327
16.3636,2.5123,14.5423
19.5067,0.707859,17.4652
3.01876,2.08406,12.895
13.5848,8.91554,11.2316
12.0659,4.16683,12.2112
3.89272,4.99915,14.2807
9.29128,1.98498,12.0126
14.9288,9.02561,11.4766
19.4998,2.8586,19.0211
4.48866,7.55912,12.7973
8.71644,3.31148,12.0153
6.20251,3.64146,12.0945
12.298,3.58946,12.2618
19.8409,8.80924,10.8867
15.9648,7.81358,15.7771
11.0396,4.41128,12.0452
16.7523,3.74191,15.6209
0.0742583,9.14525,18.5837
15.8352,5.13351,14.9523
16.2598,7.54479,15.4178
19.6682,8.93529,11.8222
11.1377,9.33901,10.4292
11.386,6.15924,11.7978
3.64868,3.67951,13.135
8.11153,0.974859,11.8912
4.57438,2.44481,12.2121
3.54432,1.91069,12.3442
17.46,3.12848,15.975
8.06623,3.18971,12.0053
15.3641,0.349256,11.5121
8.90507,5.7835,11.7272
14.2701,7.62084,12.1383
4.83853,5.65221,13.4912
4.59931,3.62858,12.5371
3.55363,7.28386,13.718
13.4362,9.79535,10.8001
15.922,2.47529,14.3124
6.29019,6.06341,12.7121
15.7289,1.46794,13.032
3.6561,2.19503,12.5031
7.11651,9.00785,11.4998
2.88953,5.04215,15.1584
5.78743,7.36297,12.3765
1.68685,2.52057,15.1072
